# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
1528                   	2.164404821441470e-04	1.099487986121259e-03	1.944739367256091e-03	3.341074985436595e-04	6.067565376609350e-06
1529                   	2.160064596613294e-04	1.097129245185850e-03	1.941254445372086e-03	3.346112343675975e-04	6.054927112466818e-06
1530                   	2.155712614695916e-04	1.094807614650484e-03	1.937130238060030e-03	3.351124912706626e-04	6.042418827282729e-06
1531                   	2.151351125124273e-04	1.092522315265957e-03	1.934359076636914e-03	3.356114294905784e-04	6.030059265662278e-06
1532                   	2.146979831494178e-04	1.090288697752790e-03	1.927850681753394e-03	3.361071151482696e-04	6.017849930325766e-06
1533                   	2.142602560102920e-04	1.088105102071807e-03	1.919358398813900e-03	3.366017463726537e-04	6.005743278097113e-06
1534                   	2.138212519212394e-04	1.085957200964288e-03	1.911750275936472e-03	3.370934104965014e-04	5.993845088486728e-06
1535                   	2.133803587056057e-04	1.083848602005944e-03	1.906512678604740e-03	3.375818897845637e-04	5.982069971838369e-06
1536                   	2.129377383493678e-04	1.081785003614525e-03	1.900380361174399e-03	3.380676293165624e-04	5.970382029256532e-06
1537                   	2.124940229847146e-04	1.079773569290056e-03	1.892729437137208e-03	3.385492861466908e-04	5.958887072681902e-06
1538                   	2.120503610004422e-04	1.077803701766523e-03	1.887386652827656e-03	3.390271431079656e-04	5.947505758126625e-06
1539                   	2.116044489706670e-04	1.075882804558165e-03	1.883843755227494e-03	3.395004686218396e-04	5.936296169734307e-06
1540                   	2.111575449090139e-04	1.074021913044898e-03	1.878270612457401e-03	3.399695339864496e-04	5.925165376988251e-06
1541                   	2.107097537417359e-04	1.072215071719575e-03	1.872467001102742e-03	3.404334914199605e-04	5.914109918472155e-06
1542                   	2.102605924848795e-04	1.070474240076270e-03	1.869645867898230e-03	3.408908390780378e-04	5.903204355143097e-06
1543                   	2.098083460582770e-04	1.068807177645345e-03	1.865793031670147e-03	3.413425733535048e-04	5.892352916445961e-06
1544                   	2.093552825154523e-04	1.067207661235866e-03	1.861497115709787e-03	3.417897777092704e-04	5.881562092504024e-06
1545                   	2.089000419198896e-04	1.065691669873922e-03	1.859729000643303e-03	3.422318496243826e-04	5.870821492129327e-06
1546                   	2.084403942838204e-04	1.064253662074239e-03	1.855729426368407e-03	3.426689991793866e-04	5.860159878618167e-06
1547                   	2.079781776289627e-04	1.062924972644816e-03	1.847655497819333e-03	3.431016735908876e-04	5.849532507369987e-06
1548                   	2.075125523955300e-04	1.061709523608511e-03	1.837882185865789e-03	3.435294055806968e-04	5.838885622641411e-06
1549                   	2.070433688749514e-04	1.060619127253957e-03	1.830557708911986e-03	3.439500279838106e-04	5.828233794450813e-06
1550                   	2.065706266541720e-04	1.059668272535384e-03	1.824206560085121e-03	3.443629373932625e-04	5.817684075574684e-06
1551                   	2.060922811642919e-04	1.058891020651581e-03	1.818222535019938e-03	3.447688023916143e-04	5.807150735593539e-06
1552                   	2.056078794372144e-04	1.058308808528317e-03	1.813280100391225e-03	3.451684577453870e-04	5.796633678683509e-06
1553                   	2.051160858566547e-04	1.057949440358145e-03	1.809586485953495e-03	3.455631576127334e-04	5.786173142654191e-06
1554                   	2.046174625394234e-04	1.057837959162712e-03	1.809486292690344e-03	3.459497601630282e-04	5.775631487321215e-06
1555                   	2.041091347700513e-04	1.058025221815823e-03	1.808595611884826e-03	3.463294481961946e-04	5.765046281444140e-06
1556                   	2.035899011475776e-04	1.058556998929591e-03	1.808465841141407e-03	3.467016825862124e-04	5.754441429310863e-06
1557                   	2.030560747574068e-04	1.059515624905004e-03	3.425608955446951e-03	3.470628660035556e-04	5.737926099928327e-06
1558                   	2.039044581640669e-04	1.022506856152200e-03	2.901026004871538e-03	3.474023602478549e-04	5.720594557744108e-06
1559                   	2.042451204665518e-04	9.998976186462421e-04	2.136817335475836e-03	3.477431146545886e-04	5.710476230465842e-06
1560                   	2.035918008612746e-04	1.004020466796134e-03	2.147192901075724e-03	3.480918116807006e-04	5.704438494196939e-06
1561                   	2.026474351255066e-04	1.015713462550709e-03	2.059409742784516e-03	3.484331067547538e-04	5.695942220792850e-06
1562                   	2.020678685668779e-04	1.017445583886593e-03	3.421741642437668e-03	3.490029725723488e-04	5.759798885222679e-06
1563                   	2.004797384504920e-04	1.046737497740667e-03	3.062394235441595e-03	3.494905499615778e-04	5.763600191990248e-06
1564                   	1.995196630815578e-04	1.058549890772185e-03	2.509867393310330e-03	3.499634283855253e-04	5.764542772341361e-06
1565                   	1.993512668360862e-04	1.048701900750330e-03	2.319475932377731e-03	3.504235111654871e-04	5.761528858310592e-06
1566                   	1.992860082601967e-04	1.036276210992586e-03	2.045080218851795e-03	3.508736657294087e-04	5.758758702586901e-06
1567                   	1.988970848918791e-04	1.032618869285964e-03	1.888949572718176e-03	3.513154749798409e-04	5.756412668574439e-06
1568                   	1.982929789294153e-04	1.034631625173642e-03	1.848538258114125e-03	3.517500229944398e-04	5.753584481211800e-06
1569                   	1.977280625369192e-04	1.035501228410621e-03	1.846394207927730e-03	3.521775687093655e-04	5.749949997480989e-06
1570                   	1.972850933711711e-04	1.033175533190804e-03	1.837512021713538e-03	3.525964044581577e-04	5.745772472921315e-06
1571                   	1.968888042309779e-04	1.029727621161107e-03	1.803836862951192e-03	3.530060937038045e-04	5.741377246073986e-06
1572                   	1.964629299559131e-04	1.027158527873352e-03	1.772828132211993e-03	3.534079832950538e-04	5.736959644000847e-06
1573                   	1.960019698434190e-04	1.025544514769176e-03	1.763168478507546e-03	3.538030423298252e-04	5.732387004834064e-06
1574                   	1.955361613330200e-04	1.024002462700581e-03	1.762961716252577e-03	3.541907747056451e-04	5.727549016627045e-06
1575                   	1.950836399680695e-04	1.022025651603399e-03	1.756378501583207e-03	3.545714218860847e-04	5.722618802016689e-06
1576                   	1.946427219457682e-04	1.019749008952364e-03	1.745536831641960e-03	3.549461037675164e-04	5.717444727796589e-06
1577                   	1.942048230046545e-04	1.017437673659641e-03	1.735270577219798e-03	3.553134615228355e-04	5.712055364140981e-06
1578                   	1.937679914670100e-04	1.015109909858880e-03	1.728041982544740e-03	3.556724892448968e-04	5.706374436882481e-06
1579                   	1.933386295087106e-04	1.012554045733528e-03	1.727424025229392e-03	3.560260706518925e-04	5.700399949344056e-06
1580                   	1.929324594671832e-04	1.009303215743406e-03	1.799745552477307e-03	3.563732421905623e-04	5.694002684343806e-06
1581                   	1.926240227655655e-04	1.003275496639143e-03	3.195535863388197e-03	3.567039793476222e-04	5.691521307919895e-06
1582                   	1.910334611134098e-04	1.034701597847823e-03	2.546149457038481e-03	3.570496476543879e-04	5.684672944992702e-06
1583                   	1.911094220241677e-04	1.017656828228191e-03	1.992158202782344e-03	3.573651773125530e-04	5.676736109467797e-06
1584                   	1.905626705116646e-04	1.018636946112601e-03	1.761139467524455e-03	3.576838838097980e-04	5.670055737820503e-06
1585                   	1.901314399620422e-04	1.016219930736296e-03	1.872284662654061e-03	3.579918124342033e-04	5.661845418865639e-06
1586                   	1.899076737588039e-04	1.008001012542564e-03	3.783467349578682e-03	3.583000075960567e-04	5.651633864825010e-06
1587                   	1.908091586285095e-04	9.673300751985189e-04	3.062539982747913e-03	3.585869676813021e-04	5.640384062121258e-06
1588                   	1.907380911948128e-04	9.539641515694589e-04	2.327469011863231e-03	3.588711203217112e-04	5.632846669632339e-06
1589                   	1.898082867192309e-04	9.653807976980997e-04	2.259267237197777e-03	3.591527050231634e-04	5.625513622952050e-06
1590                   	1.889720498359930e-04	9.748170068738289e-04	2.114034408089184e-03	3.594278087130543e-04	5.616703786772992e-06
1591                   	1.885499079809951e-04	9.724627722981017e-04	2.001975588639641e-03	3.596920967933177e-04	5.607083209907722e-06
1592                   	1.882640100066876e-04	9.658679444846625e-04	1.839364630987405e-03	3.599429089023839e-04	5.596735405200608e-06
1593                   	1.878617455858813e-04	9.625714499119529e-04	1.736578921292249e-03	3.601740890769765e-04	5.584970641802894e-06
1594                   	1.873507872316817e-04	9.626722190161868e-04	1.692327513339963e-03	3.603780701127856e-04	5.570447108351073e-06
1595                   	1.868394129777327e-04	9.628676925969708e-04	1.672528125478267e-03	3.605366199229663e-04	5.551228109437623e-06
1596                   	1.863778300556039e-04	9.615126298903156e-04	1.658390794014623e-03	3.608296960120140e-04	5.523175273991475e-06
1597                   	1.859433510297189e-04	9.593166600224998e-04	1.646366104773424e-03	3.611182590238339e-04	5.538886097797366e-06
1598                   	1.855037217187630e-04	9.573813438033446e-04	1.632973712900706e-03	3.613805040191489e-04	5.541655499488769e-06
1599                   	1.850491210896472e-04	9.559985766020001e-04	1.624802663144497e-03	3.616308118439116e-04	5.541696530735551e-06
1600                   	1.845894429313343e-04	9.547957543924290e-04	1.619114462439155e-03	3.618726693062558e-04	5.538591968831407e-06
1601                   	1.841347630335969e-04	9.534333481995559e-04	1.612771392028826e-03	3.622749451638516e-04	5.534795931835370e-06
1602                   	1.836875914151960e-04	9.518845240138511e-04	1.599697379578798e-03	3.626339100322081e-04	5.569514023342131e-06
1603                   	1.832440993751383e-04	9.502574383240744e-04	1.582437229738213e-03	3.629329784352736e-04	5.584235787510293e-06
1604                   	1.828005352193055e-04	9.486649040503898e-04	1.570829598138786e-03	3.632057244125847e-04	5.590724821380095e-06
1605                   	1.823567948307398e-04	9.471054414579947e-04	1.566837425314640e-03	3.634591766597876e-04	5.592445123267869e-06
1606                   	1.819129574566832e-04	9.455543127750714e-04	1.567388105611425e-03	3.636982976279866e-04	5.591520035456547e-06
1607                   	1.814703430067140e-04	9.439807250214283e-04	1.569741226013215e-03	3.639257477517434e-04	5.589071821895683e-06
1608                   	1.810301565307341e-04	9.423968888866491e-04	1.569872909141851e-03	3.641416438219645e-04	5.585698252297059e-06
1609                   	1.805920692346505e-04	9.408185408200611e-04	1.569402479799557e-03	3.643453477105611e-04	5.581669306946362e-06
1610                   	1.801542256448811e-04	9.392400799595051e-04	1.565724565005678e-03	3.645402234362742e-04	5.577160562244777e-06
1611                   	1.797165283303239e-04	9.376582175741753e-04	1.561019857074415e-03	3.647284224144302e-04	5.572269198536824e-06
1612                   	1.792799370028124e-04	9.360522012966852e-04	1.557304322724717e-03	3.649078739160575e-04	5.567051200015509e-06
1613                   	1.788451664521713e-04	9.344310198168653e-04	3.018210810913365e-03	3.652728252271683e-04	5.615675754784544e-06
1614                   	1.772444734792864e-04	9.633338110638585e-04	2.981564322984005e-03	3.655780277233807e-04	5.627038478949029e-06
1615                   	1.762747849806873e-04	9.759949323708584e-04	2.401990681627669e-03	3.658547867551667e-04	5.628112739869375e-06
1616                   	1.761937821465916e-04	9.651324179371847e-04	2.217003699148563e-03	3.661001992468852e-04	5.622072130206828e-06
1617                   	1.762636117589444e-04	9.498645193684873e-04	1.844576684214979e-03	3.663287714681751e-04	5.616840249242068e-06
1618                   	1.759695270025509e-04	9.442427327268785e-04	1.680610313605221e-03	3.665511057121965e-04	5.613435554337263e-06
1619                   	1.754025206651001e-04	9.462464921052363e-04	1.664211364430841e-03	3.667637912653490e-04	5.609788167398721e-06
1620                   	1.748689954901536e-04	9.474976859318555e-04	1.666374755630492e-03	3.669610686050905e-04	5.604483815829328e-06
1621                   	1.744941931567720e-04	9.443336803158378e-04	1.637218653229508e-03	3.671437610190972e-04	5.597809346813843e-06
1622                   	1.741885194932153e-04	9.391975090642320e-04	1.575559734563009e-03	3.673129807909793e-04	5.590672633128114e-06
1623                   	1.738382254396012e-04	9.354051099368229e-04	1.540323401243019e-03	3.674721295009674e-04	5.583507182335588e-06
1624                   	1.734256167548635e-04	9.334625278281182e-04	1.537080817041014e-03	3.676193413622792e-04	5.576285407749882e-06
1625                   	1.730010931529568e-04	9.319060633246979e-04	1.540537062110296e-03	3.677576059585890e-04	5.568887593595701e-06
1626                   	1.726016586838868e-04	9.296328399624225e-04	1.538017082771287e-03	3.678858533286239e-04	5.561266036826384e-06
1627                   	1.722216142414323e-04	9.267826041576201e-04	1.527398832660608e-03	3.680044214228836e-04	5.553472259609291e-06
1628                   	1.718410770533319e-04	9.240087209645964e-04	1.516207131589419e-03	3.681151770738989e-04	5.545592770713770e-06
1629                   	1.714519772354764e-04	9.216175749806590e-04	1.511549538284080e-03	3.682193265239155e-04	5.537355090872890e-06
1630                   	1.710587009511368e-04	9.194332191722134e-04	1.509337179746121e-03	3.683148140240710e-04	5.528966975590728e-06
1631                   	1.706671470402394e-04	9.172130890718888e-04	1.508283379766712e-03	3.684024863127867e-04	5.520577517506254e-06
