# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
8630                   	2.151203386101173e-07	1.512870787848497e-07	3.893191736976644e-07	4.505211416135752e-07	5.887304170999728e-09
8631                   	2.149221577680435e-07	1.511741251735189e-07	3.890087347634907e-07	4.500657267628506e-07	5.881077843141528e-09
8632                   	2.147241657029745e-07	1.510612371852507e-07	3.886976178324926e-07	4.496110366479378e-07	5.874859878436087e-09
8633                   	2.145263628668339e-07	1.509484159576059e-07	3.883869639832845e-07	4.491571279807832e-07	5.868650379769406e-09
8634                   	2.143287565308351e-07	1.508356579635257e-07	3.880775746726101e-07	4.487039281583434e-07	5.862449244397888e-09
8635                   	2.141313369925364e-07	1.507229701716106e-07	3.877688380352932e-07	4.482515046925902e-07	5.856256579235409e-09
8636                   	2.139341068088606e-07	1.506103547800183e-07	3.874579039868810e-07	4.477999180514372e-07	5.850072294304148e-09
8637                   	2.137370618983949e-07	1.504978016276261e-07	3.871487695159260e-07	4.473491104361883e-07	5.843896667339254e-09
8638                   	2.135402212694194e-07	1.503853146661013e-07	3.868390659830356e-07	4.468990882590183e-07	5.837729227916360e-09
8639                   	2.133435728597038e-07	1.502728992508078e-07	3.865303389437365e-07	4.464499449334209e-07	5.831570212644720e-09
8640                   	2.131471201131272e-07	1.501605534773407e-07	3.862221114281102e-07	4.460015825435880e-07	5.825419627001159e-09
8641                   	2.129508546764263e-07	1.500482723864465e-07	3.859127545649384e-07	4.455539245172887e-07	5.819277662560761e-09
8642                   	2.127547951589040e-07	1.499360564759420e-07	3.856044756825141e-07	4.451070416990846e-07	5.813144144672122e-09
8643                   	2.125589227294164e-07	1.498239145030672e-07	3.852957126773326e-07	4.446608612215790e-07	5.807019057627203e-09
8644                   	2.123632357527310e-07	1.497118418800943e-07	3.849875855388040e-07	4.442154148187215e-07	5.800902217741858e-09
8645                   	2.121677347838576e-07	1.495998324763168e-07	3.846802194528937e-07	4.437706545842605e-07	5.794793754401394e-09
8646                   	2.119724197645753e-07	1.494878873632445e-07	3.843721945765236e-07	4.433266262848625e-07	5.788693431076521e-09
8647                   	2.117772982877658e-07	1.493760158822010e-07	3.840650577541687e-07	4.428833955579968e-07	5.782601815689981e-09
8648                   	2.115823629732320e-07	1.492642158154971e-07	3.837568684437167e-07	4.424409695239821e-07	5.776518884142310e-09
8649                   	2.113876153817819e-07	1.491524767027254e-07	3.834500676823893e-07	4.419992475289029e-07	5.770444139126204e-09
8650                   	2.111930588688029e-07	1.490408096689001e-07	3.831431527083280e-07	4.415581798930986e-07	5.764377798199327e-09
8651                   	2.109986931423951e-07	1.489292105975774e-07	3.828362839049085e-07	4.411178084636408e-07	5.758320149629343e-09
8652                   	2.108045136851825e-07	1.488176797222780e-07	3.825299138688589e-07	4.406782132720002e-07	5.752270601634861e-09
8653                   	2.106105191854043e-07	1.487062222484512e-07	3.822241581328455e-07	4.402393020966178e-07	5.746229400597741e-09
8654                   	2.104167112936575e-07	1.485948329880750e-07	3.819193160909767e-07	4.398011664868587e-07	5.740196404189295e-09
8655                   	2.102230939998677e-07	1.484835145027097e-07	3.816139921130430e-07	4.393637845719355e-07	5.734171571144978e-09
8656                   	2.100296593852088e-07	1.483722672293027e-07	3.813088254487027e-07	4.389271405924976e-07	5.728155223149875e-09
8657                   	2.098364187976346e-07	1.482610793975772e-07	3.810046017824166e-07	4.384912116326000e-07	5.722147365700028e-09
8658                   	2.096433615088038e-07	1.481499667611000e-07	3.806999810973458e-07	4.380560994059382e-07	5.716147796108518e-09
8659                   	2.094504946670146e-07	1.480389270924785e-07	3.803952695027702e-07	4.376217224553718e-07	5.710156299315645e-09
8660                   	2.092578136674201e-07	1.479279553566805e-07	3.800916178290782e-07	4.371880668043515e-07	5.704172990373336e-09
8661                   	2.090653230375484e-07	1.478170530728184e-07	3.797873709730685e-07	4.367552551350256e-07	5.698197685645202e-09
8662                   	2.088730137971393e-07	1.477062208772206e-07	3.794837513467773e-07	4.363231468727513e-07	5.692230660904891e-09
8663                   	2.086808868546168e-07	1.475954586033636e-07	3.791796634430410e-07	4.358916927768035e-07	5.686271654476253e-09
8664                   	2.084889423015331e-07	1.474847620717057e-07	3.788767045776427e-07	4.354609537797465e-07	5.680320629597761e-09
8665                   	2.082971789000719e-07	1.473741396211010e-07	3.785739976958189e-07	4.350310954896802e-07	5.674377823600261e-09
8666                   	2.081055960052965e-07	1.472635906157616e-07	3.782709291193380e-07	4.346019078229202e-07	5.668443632948308e-09
8667                   	2.079142049918886e-07	1.471531048144374e-07	3.779680880563025e-07	4.341734123652107e-07	5.662517876137759e-09
8668                   	2.077230029051594e-07	1.470426889717802e-07	3.776660415265863e-07	4.337456996779160e-07	5.656600356568208e-09
8669                   	2.075319896343028e-07	1.469323468931439e-07	3.773637993747667e-07	4.333187486263750e-07	5.650690792264269e-09
8670                   	2.073411568604031e-07	1.468220744479879e-07	3.770612931849801e-07	4.328924550348572e-07	5.644789330876107e-09
8671                   	2.071505053997837e-07	1.467118727491245e-07	3.767592381710444e-07	4.324668078114059e-07	5.638896119925199e-09
8672                   	2.069600341698288e-07	1.466017389629167e-07	3.764580388721783e-07	4.320418607910778e-07	5.633010851877759e-09
8673                   	2.067697405558205e-07	1.464916820586215e-07	3.761561241725862e-07	4.316176052515179e-07	5.627133648540664e-09
8674                   	2.065796273078668e-07	1.463816878600992e-07	3.758546109188156e-07	4.311942443457985e-07	5.621264401461465e-09
8675                   	2.063896931516390e-07	1.462717668111358e-07	3.755537847944494e-07	4.307717058445719e-07	5.615403157729145e-09
8676                   	2.061999393752695e-07	1.461619183123725e-07	3.752525472800260e-07	4.303499673572741e-07	5.609549991991280e-09
8677                   	2.060103697355577e-07	1.460521402400011e-07	3.749517869355299e-07	4.299288705312032e-07	5.603705054650952e-09
8678                   	2.058209836437300e-07	1.459424322990048e-07	3.746509884079596e-07	4.295085030831491e-07	5.597867965389003e-09
8679                   	2.056317763661664e-07	1.458327946790162e-07	3.743504322062688e-07	4.290888279505537e-07	5.592038761792406e-09
8680                   	2.054427508322612e-07	1.457232282529953e-07	3.740506354477826e-07	4.286698653184789e-07	5.586217671745579e-09
8681                   	2.052539233162995e-07	1.456137253620977e-07	3.737503495803671e-07	4.282515311259855e-07	5.580404426076006e-09
8682                   	2.050652884221364e-07	1.455042962037012e-07	3.734503700791425e-07	4.278338213698424e-07	5.574598991035675e-09
8683                   	2.048768372046933e-07	1.453949449891382e-07	3.731500227488507e-07	4.274168408260176e-07	5.568801329119360e-09
8684                   	2.046885656422385e-07	1.452856540022240e-07	3.728507133127586e-07	4.270006799552854e-07	5.563011624623697e-09
8685                   	2.045004711915513e-07	1.451764344944292e-07	3.725514735657932e-07	4.265851958656416e-07	5.557229760802974e-09
8686                   	2.043125531538939e-07	1.450672850624967e-07	3.722522669342196e-07	4.261703115576423e-07	5.551455642800095e-09
8687                   	2.041248122004456e-07	1.449582064893700e-07	3.719532865371446e-07	4.257560257906337e-07	5.545689232401550e-09
8688                   	2.039372504022435e-07	1.448491995319397e-07	3.716540945768249e-07	4.253423373315743e-07	5.539930563102536e-09
8689                   	2.037498696327824e-07	1.447402616064612e-07	3.713558305080368e-07	4.249292690771799e-07	5.534179728938214e-09
8690                   	2.035626664641424e-07	1.446313913149093e-07	3.710571442389932e-07	4.245169228453896e-07	5.528436588545251e-09
8691                   	2.033756388944306e-07	1.445225914870351e-07	3.707584336693750e-07	4.241053590289705e-07	5.522701100138700e-09
8692                   	2.031887914419760e-07	1.444138683579932e-07	3.704600135974542e-07	4.236944885850775e-07	5.516973368127085e-09
8693                   	2.030021354074601e-07	1.443052161140005e-07	3.701626842978599e-07	4.232842845480433e-07	5.511253294163616e-09
8694                   	2.028156616473847e-07	1.441966317933960e-07	3.698652687573275e-07	4.228746969459822e-07	5.505541116849861e-09
8695                   	2.026293649756115e-07	1.440881160524522e-07	3.695673065519106e-07	4.224658242026960e-07	5.499836590388575e-09
8696                   	2.024432411305336e-07	1.439796739493206e-07	3.692696326022614e-07	4.220576963294246e-07	5.494139773857019e-09
8697                   	2.022572926296295e-07	1.438713024005624e-07	3.689726579408908e-07	4.216503498521597e-07	5.488450676417230e-09
8698                   	2.020715180317140e-07	1.437629957596776e-07	3.686760043815853e-07	4.212436336756196e-07	5.482769189756148e-09
8699                   	2.018859175258626e-07	1.436547614815303e-07	3.683792441310403e-07	4.208375737795949e-07	5.477095708635447e-09
8700                   	2.017004918862686e-07	1.435465986961402e-07	3.680831412274680e-07	4.204323924005598e-07	5.471429940208319e-09
8701                   	2.015152423864021e-07	1.434385094092283e-07	3.677865606079413e-07	4.200278751647831e-07	5.465771876744457e-09
8702                   	2.013301725885535e-07	1.433304916530855e-07	3.674908457991186e-07	4.196239345776976e-07	5.460121474690076e-09
8703                   	2.011452781393371e-07	1.432225451371291e-07	3.671943632290703e-07	4.192207288199929e-07	5.454478614006062e-09
8704                   	2.009605751657659e-07	1.431146625252028e-07	3.668991136906203e-07	4.188181100195791e-07	5.448843436247351e-09
8705                   	2.007760502844734e-07	1.430068565622397e-07	3.666037482963516e-07	4.184162074817889e-07	5.443215723714766e-09
8706                   	2.005917012762359e-07	1.428991215217910e-07	3.663076671603850e-07	4.180149902989533e-07	5.437595511899928e-09
8707                   	2.004075305548790e-07	1.427914552642516e-07	3.660131069756222e-07	4.176144075161318e-07	5.431982709325401e-09
8708                   	2.002235345536157e-07	1.426838569397101e-07	3.657177783546194e-07	4.172144736266159e-07	5.426377379951947e-09
8709                   	2.000397145090804e-07	1.425763286427057e-07	3.654229449050977e-07	4.168152403031839e-07	5.420779438430814e-09
8710                   	1.998560764973685e-07	1.424688722945913e-07	3.651285869765743e-07	4.164166555027972e-07	5.415188959657078e-09
8711                   	1.996726153790468e-07	1.423614890985282e-07	3.648343688949633e-07	4.160187643360213e-07	5.409606253663147e-09
8712                   	1.994893291772251e-07	1.422541749251084e-07	3.645398343683508e-07	4.156216095851154e-07	5.404031370734022e-09
8713                   	1.993062193249201e-07	1.421469289632515e-07	3.642454677854950e-07	4.152250734909197e-07	5.398463874066259e-09
8714                   	1.991232803222994e-07	1.420397560093883e-07	3.639512550025438e-07	4.148291227187363e-07	5.392903736257416e-09
8715                   	1.989405130391058e-07	1.419326554825093e-07	3.636581303241109e-07	4.144337303641183e-07	5.387350903298258e-09
8716                   	1.987579212531043e-07	1.418256207215642e-07	3.633646923552435e-07	4.140389622101452e-07	5.381805394810919e-09
8717                   	1.985755040937476e-07	1.417186600734831e-07	3.630713403692135e-07	4.136449560613664e-07	5.376267418744754e-09
8718                   	1.983932558651723e-07	1.416117674399696e-07	3.627775982436075e-07	4.132516566735729e-07	5.370737031836049e-09
8719                   	1.982111838272771e-07	1.415049419111294e-07	3.624846963539743e-07	4.128589872523550e-07	5.365214004212907e-09
8720                   	1.980292853680782e-07	1.413981867553862e-07	3.621925284776867e-07	4.124669070781006e-07	5.359698535386515e-09
8721                   	1.978475589622046e-07	1.412915044883576e-07	3.618989992616517e-07	4.120755297861495e-07	5.354190413183282e-09
8722                   	1.976660073933672e-07	1.411848892835670e-07	3.616068441103356e-07	4.116847347711572e-07	5.348689731213243e-09
8723                   	1.974846313668296e-07	1.410783428324253e-07	3.613149915219775e-07	4.112946302639100e-07	5.343196286223447e-09
8724                   	1.973034417308181e-07	1.409718649425883e-07	3.610226755066515e-07	4.109051069130144e-07	5.337710110041943e-09
8725                   	1.971224286206409e-07	1.408654576499260e-07	3.607308076222324e-07	4.105162319822557e-07	5.332231144799979e-09
8726                   	1.969415903820580e-07	1.407591214057909e-07	3.604389367856398e-07	4.101279181792419e-07	5.326759566665423e-09
8727                   	1.967609260943173e-07	1.406528562741873e-07	3.601473866857292e-07	4.097401774447096e-07	5.321295438843084e-09
8728                   	1.965804502386328e-07	1.405466549848716e-07	3.598559875337335e-07	4.093530833248943e-07	5.315838730973070e-09
8729                   	1.964001556397505e-07	1.404405232271798e-07	3.595647063399905e-07	4.089666922638101e-07	5.310389228398185e-09
8730                   	1.962200389656322e-07	1.403344634329153e-07	3.592736273450753e-07	4.085810284713014e-07	5.304947196576428e-09
8731                   	1.960400987993088e-07	1.402284717932275e-07	3.589826855608772e-07	4.081960128037597e-07	5.299512569243362e-09
8732                   	1.958603251266976e-07	1.401225506436855e-07	3.586922113772933e-07	4.078117381909692e-07	5.294085247229098e-09
8733                   	1.956807209249527e-07	1.400166951519581e-07	3.584014550493483e-07	4.074280865419018e-07	5.288665290824141e-09
8734                   	1.955012825453134e-07	1.399109093277166e-07	3.581112079641059e-07	4.070450331106414e-07	5.283252577367498e-09
8735                   	1.953220104115010e-07	1.398051994494499e-07	3.578213885851420e-07	4.066627504872167e-07	5.277847121875005e-09
8736                   	1.951429054165433e-07	1.396995567432891e-07	3.575303428752382e-07	4.062811790857959e-07	5.272448645449242e-09
8737                   	1.949639682565306e-07	1.395939815377570e-07	3.572409192648111e-07	4.059002040262534e-07	5.267057352969872e-09
8738                   	1.947851966509217e-07	1.394884746686599e-07	3.569515877749016e-07	4.055198562174691e-07	5.261673255756075e-09
8739                   	1.946065998922750e-07	1.393830406001997e-07	3.566620939850796e-07	4.051400690296085e-07	5.256294495008205e-09
8740                   	1.944281718535552e-07	1.392776312743294e-07	3.563686503297285e-07	4.047609580892687e-07	5.250927853292703e-09
8741                   	1.942499027135551e-07	1.391723933085581e-07	3.560787393051507e-07	4.043825407972613e-07	5.245562967878241e-09
8742                   	1.940718046311935e-07	1.390671784281081e-07	3.557924319039704e-07	4.040046884809135e-07	5.240206991620377e-09
8743                   	1.938938724722113e-07	1.389619882332543e-07	3.555070649562872e-07	4.036274142640456e-07	5.234857199783800e-09
8744                   	1.937161092074936e-07	1.388568255756959e-07	3.552145964902157e-07	4.032507071508818e-07	5.229519085833608e-09
8745                   	1.935385021764988e-07	1.387518692878925e-07	3.549230584355047e-07	4.028745714679896e-07	5.224182169351718e-09
8746                   	1.933610648293389e-07	1.386469486263978e-07	3.546383329316252e-07	4.024989997891190e-07	5.218853781157515e-09
8747                   	1.931837944783648e-07	1.385420491464781e-07	3.543541235047972e-07	4.021240194081941e-07	5.213531757789558e-09
8748                   	1.930066896719306e-07	1.384371594482219e-07	3.540625214020775e-07	4.017497165873675e-07	5.208221978579086e-09
8749                   	1.928297492853240e-07	1.383324656742400e-07	3.537712067950420e-07	4.013761147622646e-07	5.202913375468791e-09
8750                   	1.926529861344511e-07	1.382278189137436e-07	3.534860773703480e-07	4.010030750451564e-07	5.197613143576175e-09
8751                   	1.924763888992202e-07	1.381231913898136e-07	3.532037915268830e-07	4.006306216057564e-07	5.192319088264954e-09
8752                   	1.922999577265187e-07	1.380185819351969e-07	3.529127319286407e-07	4.002587798131630e-07	5.187037010999825e-09
8753                   	1.921236845389329e-07	1.379141695360458e-07	3.526218286871317e-07	3.998875525044370e-07	5.181755884559357e-09
8754                   	1.919475769642254e-07	1.378097978673069e-07	3.523376281400027e-07	3.995168297920945e-07	5.176483123731086e-09
8755                   	1.917716347060457e-07	1.377054430759555e-07	3.520560158981962e-07	3.991466112769872e-07	5.171216484004425e-09
8756                   	1.915958588565206e-07	1.376011028639513e-07	3.517658171753137e-07	3.987769282829567e-07	5.165961558397683e-09
8757                   	1.914202356814608e-07	1.374969601305667e-07	3.514756603503425e-07	3.984078802781805e-07	5.160707825059404e-09
8758                   	1.912447810777455e-07	1.373928589527438e-07	3.511919595939768e-07	3.980395597000081e-07	5.155462542114882e-09
8759                   	1.910694961894947e-07	1.372887769517766e-07	3.509106960385116e-07	3.976718411706225e-07	5.150223130846369e-09
8760                   	1.908943783706455e-07	1.371847044601897e-07	3.506219561866932e-07	3.973047520651110e-07	5.144995522278950e-09
8761                   	1.907194131523277e-07	1.370808339432408e-07	3.503322880106766e-07	3.969382367352554e-07	5.139768985904317e-09
8762                   	1.905446164136166e-07	1.369770011453961e-07	3.500487902179101e-07	3.965724043379124e-07	5.134551124864112e-09
8763                   	1.903699815424277e-07	1.368731912938167e-07	3.497687202787746e-07	3.962072306297581e-07	5.129339199660169e-09
8764                   	1.901955114037686e-07	1.367693962796605e-07	3.494805604367856e-07	3.958427826711954e-07	5.124139069428597e-09
8765                   	1.900211933207452e-07	1.366657967542638e-07	3.491916453981841e-07	3.954788355418507e-07	5.118939869933762e-09
8766                   	1.898470474197063e-07	1.365622310139757e-07	3.489098404804986e-07	3.951154512105371e-07	5.113747201981635e-09
8767                   	1.896730730759656e-07	1.364586477047820e-07	3.486267378835697e-07	3.947526308355014e-07	5.108567112569245e-09
8768                   	1.894992563476035e-07	1.363552325411141e-07	3.483406215718696e-07	3.943905511511214e-07	5.103388500406176e-09
8769                   	1.893256033094124e-07	1.362518480990324e-07	3.480573983149141e-07	3.940290763354669e-07	5.098217154738592e-09
8770                   	1.891521146607277e-07	1.361484652737878e-07	3.477727109278449e-07	3.936681734991789e-07	5.093058267038860e-09
8771                   	1.889787781457393e-07	1.360452535912600e-07	3.474885880753976e-07	3.933078291228584e-07	5.087900330632333e-09
8772                   	1.888056059743323e-07	1.359420805533980e-07	3.472072987345697e-07	3.929480264144654e-07	5.082749153338120e-09
8773                   	1.886326069767619e-07	1.358388967881258e-07	3.469235436539633e-07	3.925887005938843e-07	5.077610556212083e-09
8774                   	1.884597604546737e-07	1.357358819686177e-07	3.466397456117891e-07	3.922298696290893e-07	5.072472933488379e-09
8775                   	1.882870777424585e-07	1.356329022900512e-07	3.463578275956085e-07	3.918717358139183e-07	5.067341725359839e-09
8776                   	1.881145649501131e-07	1.355299151269280e-07	3.460752565506393e-07	3.915142373581851e-07	5.062222851125828e-09
8777                   	1.879422041300040e-07	1.354271049728609e-07	3.457920223088064e-07	3.911573020803709e-07	5.057104866451106e-09
8778                   	1.877700050801364e-07	1.353243284932268e-07	3.455112229505516e-07	3.908008790769769e-07	5.051993170544396e-09
8779                   	1.875979703263417e-07	1.352215424571824e-07	3.452282916032469e-07	3.904449587280031e-07	5.046893898200750e-09
8780                   	1.874260920924385e-07	1.351189234413729e-07	3.449453149225216e-07	3.900895398956046e-07	5.041795618685955e-09
8781                   	1.872543773217069e-07	1.350163457864399e-07	3.446653349571526e-07	3.897346368075999e-07	5.036703911832727e-09
8782                   	1.870828265857288e-07	1.349137585006742e-07	3.443830193345408e-07	3.893802385332074e-07	5.031624431771464e-09
8783                   	1.869114285577010e-07	1.348113413889097e-07	3.441011721048433e-07	3.890264106060786e-07	5.026545831522536e-09
8784                   	1.867401978530222e-07	1.347089636971214e-07	3.438216404348995e-07	3.886731226447061e-07	5.021473469038424e-09
8785                   	1.865691291937303e-07	1.346065784068195e-07	3.435405858655355e-07	3.883204515939495e-07	5.016413359969356e-09
8786                   	1.863982096758773e-07	1.345043691495711e-07	3.432587804822448e-07	3.879683873628372e-07	5.011354100987855e-09
8787                   	1.862274525165476e-07	1.344021832083885e-07	3.429799774117048e-07	3.876170402135252e-07	5.006301350132644e-09
8788                   	1.860568559980523e-07	1.342999895039782e-07	3.426991950952930e-07	3.872663474394611e-07	5.001260940467615e-09
8789                   	1.858864082633190e-07	1.341979693251250e-07	3.424180695025324e-07	3.869162442863464e-07	4.996221464328527e-09
8790                   	1.857161284349716e-07	1.340959833292245e-07	3.421403957619749e-07	3.865667182508503e-07	4.991188187158058e-09
8791                   	1.855460098812260e-07	1.339939853536033e-07	3.418605188182432e-07	3.862177602098548e-07	4.986166882879539e-09
8792                   	1.853760409820951e-07	1.338921577538611e-07	3.415800028064091e-07	3.858692829611289e-07	4.981146664023112e-09
8793                   	1.852062319718991e-07	1.337903640512878e-07	3.413020825282343e-07	3.855213976688408e-07	4.976132566310102e-09
8794                   	1.850365874250287e-07	1.336885572655949e-07	3.410222308463704e-07	3.851741848335548e-07	4.971130613209237e-09
8795                   	1.848670947966234e-07	1.335869219751917e-07	3.407424799298781e-07	3.848274643065578e-07	4.966129376141688e-09
8796                   	1.846977613231954e-07	1.334853184521444e-07	3.404653950509183e-07	3.844812006815755e-07	4.961134744068248e-09
8797                   	1.845285879142701e-07	1.333837085394358e-07	3.401860937402511e-07	3.841354549623835e-07	4.956152268157820e-09
8798                   	1.843595632737302e-07	1.332822659029309e-07	3.399067536933344e-07	3.837902848825027e-07	4.951170534867237e-09
8799                   	1.841906978376234e-07	1.331808553861936e-07	3.396306001144830e-07	3.834456267941515e-07	4.946194972854455e-09
8800                   	1.840219899652390e-07	1.330794388216620e-07	3.393521000532566e-07	3.831015359065368e-07	4.941231516268301e-09
8801                   	1.838534289776585e-07	1.329781871289318e-07	3.390721906207393e-07	3.827579888267344e-07	4.936268644297850e-09
8802                   	1.836850303538836e-07	1.328769625217677e-07	3.387962898896327e-07	3.824150938328349e-07	4.931312173824175e-09
8803                   	1.835167891708803e-07	1.327757325868875e-07	3.385182694656220e-07	3.820727160780883e-07	4.926367812097208e-09
8804                   	1.833486948045558e-07	1.326746725453493e-07	3.382403576363930e-07	3.817308238954414e-07	4.921424208433007e-09
8805                   	1.831807625008533e-07	1.325736417902126e-07	3.379641738556110e-07	3.813894131652015e-07	4.916486523049018e-09
8806                   	1.830129915554442e-07	1.324725975064737e-07	3.376864642917542e-07	3.810485002442673e-07	4.911560918671853e-09
8807                   	1.828453675268003e-07	1.323717256319253e-07	3.374086862370694e-07	3.807080694170429e-07	4.906636246275883e-09
8808                   	1.826779013568049e-07	1.322708854879065e-07	3.371336638542375e-07	3.803681430116923e-07	4.901717534098422e-09
8809                   	1.825105927741604e-07	1.321700335525211e-07	3.368567872259358e-07	3.800286573503284e-07	4.896810819089038e-09
8810                   	1.823434319933371e-07	1.320693460366520e-07	3.365795231932203e-07	3.796897388582249e-07	4.891904606488486e-09
8811                   	1.821764271572184e-07	1.319686927277771e-07	3.363044240667411e-07	3.793517277426689e-07	4.887004636407215e-09
8812                   	1.820095797490227e-07	1.318680292409188e-07	3.360275944434240e-07	3.790142395782078e-07	4.882116538631716e-09
8813                   	1.818428769242273e-07	1.317675284160438e-07	3.357508648863341e-07	3.786771936475822e-07	4.877229016187715e-09
8814                   	1.816763326226172e-07	1.316670616750588e-07	3.354768983197727e-07	3.783406430672288e-07	4.872347376541087e-09
8815                   	1.815099485065089e-07	1.315665831343222e-07	3.352007431525851e-07	3.780046297500442e-07	4.867477471831897e-09
8816                   	1.813437130050137e-07	1.314662664805535e-07	3.349248191711540e-07	3.776691227753802e-07	4.862608098819530e-09
8817                   	1.811776325990136e-07	1.313659804835306e-07	3.346508017465704e-07	3.773341869353201e-07	4.857744635069809e-09
8818                   	1.810117089253875e-07	1.312656852015448e-07	3.343752835207588e-07	3.769997882027629e-07	4.852892949230902e-09
8819                   	1.808459305625386e-07	1.311655596679611e-07	3.340993491170423e-07	3.766659011380320e-07	4.848041796133760e-09
8820                   	1.806803061141828e-07	1.310654611189208e-07	3.338259454061497e-07	3.763325138525153e-07	4.843196692903924e-09
8821                   	1.805148388791927e-07	1.309653462798511e-07	3.335513940512928e-07	3.759995924584718e-07	4.838363136995718e-09
8822                   	1.803495148763956e-07	1.308653984118133e-07	3.332760556367301e-07	3.756672179843037e-07	4.833530164924545e-09
8823                   	1.801843459533410e-07	1.307654826416899e-07	3.330032908107068e-07	3.753353814457871e-07	4.828704778416102e-09
8824                   	1.800193339217624e-07	1.306655944256875e-07	3.327325405092112e-07	3.750040519888401e-07	4.823884513181212e-09
8825                   	1.798544785390181e-07	1.305657221029043e-07	3.324549086048693e-07	3.746732091423919e-07	4.819074952614813e-09
8826                   	1.796897682915632e-07	1.304660312073737e-07	3.321783343334000e-07	3.743429332424644e-07	4.814265563219176e-09
8827                   	1.795252233373355e-07	1.303663639502087e-07	3.319081192433859e-07	3.740131128801426e-07	4.809463866370749e-09
8828                   	1.793608325293488e-07	1.302667146264496e-07	3.316390281870022e-07	3.736838518445376e-07	4.804667463807462e-09
8829                   	1.791966079971171e-07	1.301670715168001e-07	3.313613285130378e-07	3.733553177410288e-07	4.799882130746641e-09
8830                   	1.790325267980701e-07	1.300676145109353e-07	3.310849457696680e-07	3.730272527314600e-07	4.795096939316448e-09
8831                   	1.788686014438841e-07	1.299681945461716e-07	3.308153069420110e-07	3.726996177919604e-07	4.790319351687210e-09
8832                   	1.787048279003847e-07	1.298687821509909e-07	3.305475947430634e-07	3.723726417330722e-07	4.785546898629058e-09
8833                   	1.785412070611517e-07	1.297693812223819e-07	3.302706123816369e-07	3.720462102501874e-07	4.780785307086868e-09
8834                   	1.783777297434271e-07	1.296701589160326e-07	3.299943460542342e-07	3.717202759437746e-07	4.776023939397807e-09
8835                   	1.782144062344114e-07	1.295709736767844e-07	3.297252416226123e-07	3.713947695414071e-07	4.771270011212088e-09
8836                   	1.780512330779111e-07	1.294718000875873e-07	3.294590310709755e-07	3.710697188709607e-07	4.766521245515164e-09
8837                   	1.778882115608127e-07	1.293726313781409e-07	3.291827518439165e-07	3.707452091611278e-07	4.761783344205695e-09
8838                   	1.777253305414259e-07	1.292736459110591e-07	3.289065993308205e-07	3.704213854643476e-07	4.757045633483284e-09
8839                   	1.775626028219402e-07	1.291746883492666e-07	3.286383637280510e-07	3.700980592359344e-07	4.752315323189034e-09
8840                   	1.774000253408236e-07	1.290757484458226e-07	3.283721069576135e-07	3.697753089780965e-07	4.747590096285467e-09
8841                   	1.772375981464682e-07	1.289768143525374e-07	3.280970716721367e-07	3.694530259109791e-07	4.742875733646612e-09
8842                   	1.770753122801140e-07	1.288780622599465e-07	3.278218425897140e-07	3.691312495012248e-07	4.738161335920693e-09
8843                   	1.769131804796910e-07	1.287793428674970e-07	3.275540677619455e-07	3.688099968320840e-07	4.733454281094634e-09
8844                   	1.767512036383511e-07	1.286806317764708e-07	3.272888797397805e-07	3.684892471895279e-07	4.728752555356456e-09
8845                   	1.765893813372434e-07	1.285819302743380e-07	3.270143200004253e-07	3.681689461793823e-07	4.724061430240136e-09
8846                   	1.764276989258637e-07	1.284834067886113e-07	3.267402960527816e-07	3.678491073537698e-07	4.719370320957873e-09
8847                   	1.762661703165223e-07	1.283849144127220e-07	3.264731916585181e-07	3.675298000923012e-07	4.714686509867442e-09
8848                   	1.761047911415062e-07	1.282864390081095e-07	3.262081642860537e-07	3.672109747955987e-07	4.710007664031338e-09
8849                   	1.759435622694314e-07	1.281879718230826e-07	3.259350972226116e-07	3.668926539566469e-07	4.705339462455728e-09
8850                   	1.757824722436927e-07	1.280896828476390e-07	3.256610411578979e-07	3.665748528906769e-07	4.700671132757658e-09
8851                   	1.756215331662565e-07	1.279914249206819e-07	3.253943888930703e-07	3.662575735248963e-07	4.696010063462716e-09
8852                   	1.754607435293164e-07	1.278931775272366e-07	3.251310527709233e-07	3.659407396250752e-07	4.691354263008196e-09
8853                   	1.753001036504062e-07	1.277949387006380e-07	3.248579292403854e-07	3.656245074595063e-07	4.686709137677806e-09
8854                   	1.751396016659571e-07	1.276968759238800e-07	3.245848720864336e-07	3.653087661201138e-07	4.682063975558139e-09
8855                   	1.749792549903456e-07	1.275988381775923e-07	3.243191367612914e-07	3.649935560911591e-07	4.677425900340542e-09
8856                   	1.748190597049594e-07	1.275008158746903e-07	3.240555895298302e-07	3.646789459288079e-07	4.672793004001018e-09
8857                   	1.746590122434450e-07	1.274027987491646e-07	3.237837442385252e-07	3.643647644442994e-07	4.668170748035392e-09
8858                   	1.744991036048155e-07	1.273049605841382e-07	3.235116538192033e-07	3.640510356726259e-07	4.663548590404920e-09
8859                   	1.743393448938056e-07	1.272071475338613e-07	3.232458472713352e-07	3.637377777272203e-07	4.658933571728337e-09
8860                   	1.741797319767384e-07	1.271093435264997e-07	3.229837568384112e-07	3.634249676504242e-07	4.654323481588234e-09
8861                   	1.740202691745108e-07	1.270115536264468e-07	3.227127449014396e-07	3.631126770294501e-07	4.649723815649741e-09
